msisdn,offerId,price,validity,On-net Mins,Off-net Mins,SMS,Data,Social Data,creation_date,expire_date,Consumed_On-net Mins,Consumed_Off-net Mins,Consumed_SMS,Consumed_Data,Consumed_Social Data
3000000013,2401,652,7,3000,300,3000,0,0,22/06/2024,29/06/2024,1422,176,2866,0,0
3000000013,1635,1250,1,3000,250,3000,12288,0,24/06/2024,25/06/2024,1298,27,480,2419,0
3000000013,1617,913.04,30,0,0,0,36864,0,13/06/2024,13/07/2024,0,0,0,33493,0
3000000013,1454,222,7,5000,0,5000,5120,0,13/07/2024,20/07/2024,675,0,3548,1215,0
3000000013,3514,608,7,2000,600,2000,102400,0,15/08/2024,22/08/2024,1115,185,179,99083,0
3000000013,1569,1000,3,0,0,0,10240,0,05/08/2024,08/08/2024,0,0,0,5205,0
3000000013,1480,2608.69,1,0,0,0,184320,0,29/09/2024,30/09/2024,0,0,0,20287,0
3000000013,1620,2000,30,0,0,1000,2048,0,15/09/2024,15/10/2024,0,0,533,1029,0
3000000013,2671,173,3,4000,80,4000,8192,0,13/09/2024,16/09/2024,986,57,3794,1659,0
3000000013,1136,14.34,7,1440,0,1500,250,0,29/10/2024,05/11/2024,952,0,491,50,0
3000000013,1100,500,7,0,0,0,0,0,18/10/2024,25/10/2024,0,0,0,0,0
3000000013,1051,347,30,1000,90,1000,5120,0,23/10/2024,22/11/2024,86,79,799,1337,0
3000000013,1149,30,1,0,0,0,0,0,07/11/2024,08/11/2024,0,0,0,0,0
3000000013,1663,652,3,2500,250,2500,10240,0,29/11/2024,02/12/2024,1335,60,1158,9401,0
3000000013,1617,913.04,30,0,0,0,36864,0,27/12/2024,26/01/2025,0,0,0,21439,0
3000000013,2620,100,7,0,0,0,512,4608,07/12/2024,14/12/2024,0,0,0,319,4233
3000000014,1636,2250,1,6000,450,6000,20000,0,20/01/2024,21/01/2024,4240,234,2217,10203,0
3000000014,1590,90,1,250,35,2000,0,4096,13/01/2024,14/01/2024,174,31,741,0,3801
3000000014,3643,869,1,500,100,500,25600,0,23/01/2024,24/01/2024,190,61,192,12773,0
3000000014,1531,23,30,0,0,0,0,1536,26/02/2024,27/03/2024,0,0,0,0,211
3000000014,1531,23,30,0,0,0,0,1536,09/02/2024,10/03/2024,0,0,0,0,3
3000000014,1509,1000,7,0,0,2000,5120,0,14/03/2024,21/03/2024,0,0,1541,2073,0
3000000014,3568,4499,7,0,0,0,5120,0,29/03/2024,05/04/2024,0,0,0,4723,0
3000000014,1485,2260.86,1,0,0,0,112640,0,07/04/2024,08/04/2024,0,0,0,74908,0
3000000014,2614,100,7,0,0,0,512,4608,26/04/2024,03/05/2024,0,0,0,356,2039
3000000014,2659,2608.7,1,0,0,0,10240,0,21/04/2024,22/04/2024,0,0,0,9848,0
3000000014,1619,125,1,0,0,750,0,0,31/05/2024,01/06/2024,0,0,670,0,0
3000000014,2659,2608.7,1,0,0,0,10240,0,07/06/2024,08/06/2024,0,0,0,10075,0
3000000014,2533,100,7,0,0,0,0,5120,23/06/2024,30/06/2024,0,0,0,0,3677
3000000014,1093,52,30,0,0,0,100,0,30/06/2024,30/07/2024,0,0,0,24,0
3000000014,1144,200,1,0,0,0,7168,0,03/07/2024,04/07/2024,0,0,0,4325,0
3000000014,1087,260,1,0,0,0,0,0,30/07/2024,31/07/2024,0,0,0,0,0
3000000014,2881,150,7,1000,0,0,1024,0,23/07/2024,30/07/2024,368,0,0,264,0
3000000014,1050,417,3,300,50,1000,10240,0,14/08/2024,17/08/2024,144,48,102,5733,0
3000000014,1611,182.6,7,0,0,0,0,6144,10/08/2024,17/08/2024,0,0,0,0,4187
3000000014,1617,913.04,30,0,0,0,36864,0,06/08/2024,05/09/2024,0,0,0,23079,0
3000000014,1379,296.79,1,0,0,0,2000,0,09/09/2024,10/09/2024,0,0,0,1780,0
3000000014,3571,69.5,30,500,0,500,0,0,31/10/2024,30/11/2024,42,0,155,0,0
3000000014,1572,999,1,3000,200,3000,10240,0,21/11/2024,22/11/2024,1315,161,620,1471,0
3000000014,1096,800,7,0,0,0,4096,0,01/12/2024,08/12/2024,0,0,0,1778,0
3000000014,1400,20,3,0,0,1500,0,0,19/12/2024,22/12/2024,0,0,783,0,0
3000000014,2662,156,7,0,0,1000,0,0,23/12/2024,30/12/2024,0,0,801,0,0
3000000015,1393,2750,3,0,500,0,7000,0,14/01/2024,17/01/2024,0,36,0,6358,0
3000000015,1638,2200,3,5000,500,5000,5120,0,24/01/2024,27/01/2024,3810,134,226,2518,0
3000000015,1095,500,1,0,0,0,1024,0,19/02/2024,20/02/2024,0,0,0,96,0
3000000015,1063,21,1,1440,0,1500,250,0,01/03/2024,02/03/2024,573,0,1458,150,0
3000000015,3418,40,7,1440,10,1440,1024,0,11/03/2024,18/03/2024,1031,9,1418,675,0
3000000015,1567,2300,30,0,0,0,28672,0,08/03/2024,07/04/2024,0,0,0,477,0
3000000015,2878,200,7,1000,0,0,1024,0,26/04/2024,03/05/2024,751,0,0,156,0
3000000015,1593,1100,30,100,100,100,0,0,23/05/2024,22/06/2024,24,96,19,0,0
3000000015,1609,150,7,0,60,1000,3072,0,18/05/2024,25/05/2024,0,11,907,1585,0
3000000015,3421,60,7,2880,15,2880,2048,0,16/05/2024,23/05/2024,875,11,694,694,0
3000000015,1483,12173.91,7,0,0,0,102400,0,04/06/2024,11/06/2024,0,0,0,75161,0
3000000015,1531,23,30,0,0,0,0,1536,30/06/2024,30/07/2024,0,0,0,0,1098
3000000015,1663,652,3,2500,250,2500,10240,0,17/06/2024,20/06/2024,2105,18,1840,3692,0
3000000015,3556,5376,1,0,0,0,5120,0,02/07/2024,03/07/2024,0,0,0,2019,0
3000000015,1502,521,30,1000,150,1000,30720,0,14/07/2024,13/08/2024,510,6,667,25885,0
3000000015,1681,956,3,0,0,0,200,0,15/08/2024,18/08/2024,0,0,0,7,0
3000000015,1620,2000,30,0,0,1000,2048,0,08/09/2024,08/10/2024,0,0,248,1884,0
3000000015,1380,1115.02,30,0,0,0,25000,0,13/09/2024,13/10/2024,0,0,0,3749,0
3000000015,1498,347,3,300,50,1000,0,6144,09/09/2024,12/09/2024,113,47,953,0,4138
3000000015,1386,675,7,0,0,0,0,0,02/10/2024,09/10/2024,0,0,0,0,0
3000000015,1596,2750,3,500,350,300,0,0,24/11/2024,27/11/2024,359,274,77,0,0
3000000015,1481,2173.91,3,0,0,0,61440,0,07/11/2024,10/11/2024,0,0,0,54157,0
3000000015,1693,10157.5,3,0,0,0,5120,0,23/11/2024,26/11/2024,0,0,0,1706,0
3000000015,1654,2910.67,1,15000,1500,15000,15360,0,03/12/2024,04/12/2024,10881,1034,7265,11568,0
3000000015,1636,2250,1,6000,450,6000,20000,0,27/12/2024,28/12/2024,5381,441,3064,3560,0
3000000016,1119,2100,1,2000,300,2000,2048,0,29/01/2024,30/01/2024,1075,74,757,1300,0
3000000016,1595,1900,30,350,225,200,0,0,22/01/2024,21/02/2024,212,137,55,0,0
3000000016,2671,173,3,4000,80,4000,8192,0,07/02/2024,10/02/2024,3840,56,2149,4000,0
3000000016,1381,1870,1,0,0,0,50000,0,25/02/2024,26/02/2024,0,0,0,44554,0
3000000016,1156,150,30,0,0,0,0,0,10/03/2024,09/04/2024,0,0,0,0,0
3000000016,2341,360,7,0,0,0,0,10240,01/03/2024,08/03/2024,0,0,0,0,3410
3000000016,1472,296,30,550,20,550,1000,2000,20/03/2024,19/04/2024,403,9,519,642,87
3000000016,1105,950,1,0,0,0,0,0,16/04/2024,17/04/2024,0,0,0,0,0
3000000016,1481,2173.91,3,0,0,0,61440,0,21/04/2024,24/04/2024,0,0,0,16676,0
3000000016,1573,1750,1,6000,400,6000,20480,0,07/05/2024,08/05/2024,4981,115,3722,13092,0
3000000016,3586,200,30,1000,100,1000,10240,0,08/05/2024,07/06/2024,236,41,766,8206,0
3000000016,2908,1478,30,3000,500,3000,20480,0,16/06/2024,16/07/2024,615,24,489,1569,0
3000000016,1071,42,7,0,0,0,1024,0,08/06/2024,15/06/2024,0,0,0,705,0
3000000016,1570,891.86,30,0,0,0,16000,0,19/07/2024,18/08/2024,0,0,0,1850,0
3000000016,1606,15,3,0,0,0,5120,0,06/07/2024,09/07/2024,0,0,0,2226,0
3000000016,1088,1304,7,3000,500,3000,25600,0,10/07/2024,17/07/2024,752,99,625,15529,0
3000000016,1067,21,30,1440,0,1500,100,0,16/08/2024,15/09/2024,114,0,1300,5,0
3000000016,1393,2750,3,0,500,0,7000,0,31/08/2024,03/09/2024,0,149,0,3340,0
3000000016,1601,286,7,5000,100,5000,12288,0,31/08/2024,07/09/2024,1787,47,2060,8041,0
3000000016,1085,217,7,0,0,0,5120,0,05/09/2024,12/09/2024,0,0,0,4204,0
3000000016,3571,69.5,30,500,0,500,0,0,05/09/2024,05/10/2024,6,0,351,0,0
3000000016,3229,1304.35,7,0,0,2000,25600,0,10/10/2024,17/10/2024,0,0,673,9733,0
3000000016,2374,700,7,0,0,0,5000,0,28/11/2024,05/12/2024,0,0,0,770,0
3000000016,1514,200,1,0,0,1000,1024,0,09/11/2024,10/11/2024,0,0,880,548,0
3000000016,1475,147,3,120,50,0,0,0,10/11/2024,13/11/2024,88,46,0,0,0
3000000016,1634,60,30,0,0,0,512,2560,09/12/2024,08/01/2025,0,0,0,407,1433
3000000017,1105,950,1,0,0,0,0,0,28/01/2024,29/01/2024,0,0,0,0,0
3000000017,2329,78,1,1000,10,1000,100,0,19/02/2024,20/02/2024,964,3,264,21,0
3000000017,1484,1304.34,30,0,0,0,30720,0,14/02/2024,15/03/2024,0,0,0,4514,0
3000000017,3535,452,3,1000,150,1000,23622320128,0,25/02/2024,28/02/2024,164,59,14,11704090402,0
3000000017,1050,417,3,300,50,1000,10240,0,29/03/2024,01/04/2024,261,47,60,8142,0
3000000017,1496,17,3,0,0,0,0,0,19/03/2024,22/03/2024,0,0,0,0,0
3000000017,1587,339.13,7,0,0,0,10240,0,04/04/2024,11/04/2024,0,0,0,789,0
3000000017,1595,1900,30,350,225,200,0,0,28/04/2024,28/05/2024,197,77,103,0,0
3000000017,1528,220,3,0,0,0,7168,1024,13/04/2024,16/04/2024,0,0,0,6183,10
3000000017,1590,90,1,250,35,2000,0,4096,10/05/2024,11/05/2024,90,1,440,0,2249
3000000017,1591,173,7,3000,30,3000,3000,0,30/05/2024,06/06/2024,601,1,628,1627,0
3000000017,1573,1750,1,6000,400,6000,20480,0,11/05/2024,12/05/2024,5889,12,3090,2721,0
3000000017,1574,2600,3,10000,600,10000,40960,0,29/06/2024,02/07/2024,4869,2,7076,35228,0
3000000017,1546,20,7,250,0,0,0,1024,18/06/2024,25/06/2024,212,0,0,0,604
3000000017,1678,434,30,300,50,300,10240,0,14/07/2024,13/08/2024,4,13,25,7353,0
3000000017,1379,296.79,1,0,0,0,2000,0,23/07/2024,24/07/2024,0,0,0,1,0
3000000017,1056,173,3,1000,60,1000,100,0,13/08/2024,16/08/2024,236,30,807,5,0
3000000017,1111,3300,1,1500,0,0,1500,0,20/09/2024,21/09/2024,860,0,0,1320,0
3000000017,3568,4499,7,0,0,0,5120,0,06/10/2024,13/10/2024,0,0,0,3980,0
3000000017,1640,417,1,300,50,1000,0,10240,14/11/2024,15/11/2024,21,13,266,0,5466
3000000017,1687,3585,30,0,0,0,1000,0,21/12/2024,20/01/2025,0,0,0,864,0
3000000018,2329,78,1,1000,10,1000,100,0,03/01/2024,04/01/2024,500,8,534,69,0
3000000018,2371,86.9,3,1000,0,1000,3072,10240,10/02/2024,13/02/2024,512,0,54,845,1437
3000000018,1567,2300,30,0,0,0,28672,0,22/02/2024,23/03/2024,0,0,0,13942,0
3000000018,2908,1478,30,3000,500,3000,20480,0,25/02/2024,26/03/2024,2832,138,2253,12763,0
3000000018,1062,11.94,1,0,0,1000,250,0,14/03/2024,15/03/2024,0,0,285,145,0
3000000018,1690,7767.5,7,0,0,0,3072,0,01/03/2024,08/03/2024,0,0,0,1714,0
3000000018,1109,3300,3,7000,500,7000,6144,0,19/04/2024,22/04/2024,2844,279,3514,2046,0
3000000018,1374,1500,30,0,300,300,1024,0,14/05/2024,13/06/2024,0,192,57,388,0
3000000018,1124,444,30,333,50,1000,1024,0,20/05/2024,19/06/2024,327,47,740,240,0
3000000018,1388,50,30,0,0,250,0,0,03/05/2024,02/06/2024,0,0,187,0,0
3000000018,1508,139,3,20,20,200,4000,0,14/06/2024,17/06/2024,11,8,55,1902,0
3000000018,1110,6030,3,2800,1200,1000,0,0,14/06/2024,17/06/2024,1598,943,637,0,0
3000000018,2614,100,7,0,0,0,512,4608,04/07/2024,11/07/2024,0,0,0,335,4510
3000000018,1503,17,30,0,0,0,1024,0,28/08/2024,27/09/2024,0,0,0,55,0
3000000018,1064,21,3,1440,0,1500,250,0,28/09/2024,01/10/2024,863,0,299,54,0
3000000018,2875,478,7,1000,150,1000,15360,0,04/09/2024,11/09/2024,197,54,784,9039,0
3000000018,1590,90,1,250,35,2000,0,4096,07/09/2024,08/09/2024,207,28,1055,0,1918
3000000018,1381,1870,1,0,0,0,50000,0,16/10/2024,17/10/2024,0,0,0,43327,0
3000000018,2656,1150,1,3500,200,3500,10240,0,24/11/2024,25/11/2024,495,121,1004,962,0
3000000018,1385,525,7,0,0,0,0,0,17/11/2024,24/11/2024,0,0,0,0,0
3000000018,1076,369,30,0,0,0,30720,0,31/12/2024,30/01/2025,0,0,0,7284,0
3000000018,1110,6030,3,2800,1200,1000,0,0,30/12/2024,02/01/2025,613,23,120,0,0
3000000018,2914,5975,1,0,0,0,6144,0,26/12/2024,27/12/2024,0,0,0,1816,0
3000000019,1381,1870,1,0,0,0,50000,0,21/01/2024,22/01/2024,0,0,0,34788,0
3000000019,1548,100,30,1000,0,0,0,1024,17/01/2024,16/02/2024,78,0,0,0,837
3000000019,1114,650,3,125,0,0,125,0,18/02/2024,21/02/2024,108,0,0,123,0
3000000019,2356,6500,30,0,0,0,3072,0,16/03/2024,15/04/2024,0,0,0,2839,0
3000000019,2362,1913,3,3000,750,3000,102400,0,26/03/2024,29/03/2024,1444,224,1535,123,0
3000000019,1484,1304.34,30,0,0,0,30720,0,21/03/2024,20/04/2024,0,0,0,6243,0
3000000019,1103,500,1,0,0,0,0,0,11/04/2024,12/04/2024,0,0,0,0,0
3000000019,1527,826,1,5000,150,5000,10240,0,17/05/2024,18/05/2024,4848,80,2355,7513,0
3000000019,3514,608,7,2000,600,2000,102400,0,31/05/2024,07/06/2024,320,495,1941,36572,0
3000000019,2497,1043.47,7,0,0,0,71680,0,14/06/2024,21/06/2024,0,0,0,41243,0
3000000019,2386,2750,3,12500,1000,1000,50000,0,10/06/2024,13/06/2024,9040,658,86,46512,0
3000000019,1465,80,7,0,0,0,0,0,29/07/2024,05/08/2024,0,0,0,0,0
3000000019,1054,20,1,300,0,300,20,0,06/07/2024,07/07/2024,210,0,80,9,0
3000000019,2398,147,1,1000,0,1000,3072,10240,17/08/2024,18/08/2024,462,0,331,1676,5758
3000000019,2902,20,30,0,0,1000,0,0,20/08/2024,19/09/2024,0,0,844,0,0
3000000019,3535,452,3,1000,150,1000,23622320128,0,16/09/2024,19/09/2024,276,44,312,11667866051,0
3000000019,1054,20,1,300,0,300,20,0,28/10/2024,29/10/2024,218,0,67,19,0
3000000019,1079,20,7,0,0,0,50,0,29/10/2024,05/11/2024,0,0,0,48,0
3000000019,2929,243,3,1000,100,1000,15360,0,02/10/2024,05/10/2024,779,69,687,14416,0
3000000019,1572,999,1,3000,200,3000,10240,0,25/11/2024,26/11/2024,2518,46,2964,9502,0
3000000019,2503,1434,1,0,0,30,2048,0,13/11/2024,14/11/2024,0,0,4,1402,0
3000000019,3556,5376,1,0,0,0,5120,0,05/12/2024,06/12/2024,0,0,0,4229,0
3000000019,3571,69.5,30,500,0,500,0,0,23/12/2024,22/01/2025,47,0,437,0,0
3000000019,1558,15,3,0,0,1000,0,0,17/12/2024,20/12/2024,0,0,790,0,0
3000000020,1159,95.6,7,0,0,0,5000,0,31/01/2024,07/02/2024,0,0,0,3721,0
3000000020,1100,500,7,0,0,0,0,0,02/02/2024,09/02/2024,0,0,0,0,0
3000000020,1498,347,3,300,50,1000,0,6144,15/03/2024,18/03/2024,232,27,908,0,3508
3000000020,3421,60,7,2880,15,2880,2048,0,22/04/2024,29/04/2024,155,7,2456,547,0
3000000020,2359,8500,3,0,0,0,5120,0,12/04/2024,15/04/2024,0,0,0,1892,0
3000000020,1601,286,7,5000,100,5000,12288,0,03/05/2024,10/05/2024,862,97,2023,11156,0
3000000020,1546,20,7,250,0,0,0,1024,02/05/2024,09/05/2024,129,0,0,0,745
3000000020,1556,60,1,600,30,600,6144,0,05/05/2024,06/05/2024,454,23,12,3452,0
3000000020,1393,2750,3,0,500,0,7000,0,02/06/2024,05/06/2024,0,3,0,1705,0
3000000020,2968,86.95,7,0,0,100,2048,0,11/06/2024,18/06/2024,0,0,97,466,0
3000000020,1572,999,1,3000,200,3000,10240,0,18/06/2024,19/06/2024,950,88,180,1079,0
3000000020,1595,1900,30,350,225,200,0,0,28/07/2024,27/08/2024,194,26,83,0,0
3000000020,1107,5030,3,2800,1200,1000,0,0,07/07/2024,10/07/2024,345,1103,766,0,0
3000000020,1145,240,7,0,0,0,0,0,05/07/2024,12/07/2024,0,0,0,0,0
3000000020,2485,2100,7,2000,300,2000,1536,0,03/08/2024,10/08/2024,488,292,269,1306,0
3000000020,1114,650,3,125,0,0,125,0,29/09/2024,02/10/2024,50,0,0,71,0
3000000020,1480,2608.69,1,0,0,0,184320,0,11/09/2024,12/09/2024,0,0,0,165999,0
3000000020,1508,139,3,20,20,200,4000,0,01/09/2024,04/09/2024,19,18,155,3094,0
3000000020,1104,600,30,0,0,0,0,0,23/10/2024,22/11/2024,0,0,0,0,0
3000000020,2368,17,30,0,0,0,1024,0,21/11/2024,21/12/2024,0,0,0,186,0
3000000020,2920,243,7,0,0,0,0,9216,30/11/2024,07/12/2024,0,0,0,0,4417
3000000020,1110,6030,3,2800,1200,1000,0,0,18/12/2024,21/12/2024,2664,110,440,0,0
3000000020,1065,304,30,0,0,1000,10240,0,20/12/2024,19/01/2025,0,0,969,8546,0
3000000020,1473,173,30,500,50,0,5120,0,16/12/2024,15/01/2025,199,14,0,3153,0
3000000021,1693,10157.5,3,0,0,0,5120,0,29/01/2024,01/02/2024,0,0,0,2361,0
3000000021,2761,565,7,1000,500,1000,51200,51200,26/01/2024,02/02/2024,939,156,628,31013,1640
3000000021,1398,350,30,0,0,0,1000,0,16/01/2024,15/02/2024,0,0,0,699,0
3000000021,1123,596.31,1,0,0,1500,5120,0,13/02/2024,14/02/2024,0,0,254,3368,0
3000000021,1373,1100,7,1000,165,1000,1536,0,15/03/2024,22/03/2024,877,26,92,1490,0
3000000021,2347,800,1,0,0,0,200,0,27/04/2024,28/04/2024,0,0,0,32,0
3000000021,3412,20,1,120,5,120,500,0,15/04/2024,16/04/2024,26,4,103,468,0
3000000021,1615,1826.08,7,0,0,0,102400,0,21/05/2024,28/05/2024,0,0,0,54353,0
3000000021,1071,42,7,0,0,0,1024,0,22/06/2024,29/06/2024,0,0,0,368,0
3000000021,1528,220,3,0,0,0,7168,1024,03/06/2024,06/06/2024,0,0,0,2340,319
3000000021,1637,3300,3,10000,650,10000,40000,0,05/06/2024,08/06/2024,6689,26,5695,19797,0
3000000021,2320,173.91,1,0,0,0,10240,0,03/07/2024,04/07/2024,0,0,0,4902,0
3000000021,1163,300,3,60,0,2,1000,0,28/08/2024,31/08/2024,23,0,1,801,0
3000000021,2353,3000,30,0,0,0,1024,0,02/09/2024,02/10/2024,0,0,0,743,0
3000000021,1610,630.43,1,0,0,0,7680,0,22/09/2024,23/09/2024,0,0,0,2888,0
3000000021,1049,1739,3,3000,500,3000,51200,0,20/10/2024,23/10/2024,731,436,620,4795,0
3000000021,1449,17,7,300,0,0,150,0,11/11/2024,18/11/2024,187,0,0,111,0
3000000021,2917,86,7,1000,200,0,10240,0,20/11/2024,27/11/2024,787,3,0,9190,0
3000000021,1566,2300,7,0,0,0,24000,0,09/11/2024,16/11/2024,0,0,0,647,0
3000000021,2920,243,7,0,0,0,0,9216,04/12/2024,11/12/2024,0,0,0,0,7067
3000000021,1599,2750,3,500,500,400,100,0,18/12/2024,21/12/2024,492,289,389,36,0
3000000021,2890,2000,3,3000,1000,3000,102400,102400,26/12/2024,29/12/2024,1383,767,770,28988,70983
3000000022,1099,300,30,0,0,0,0,0,07/01/2024,06/02/2024,0,0,0,0,0
3000000022,1512,999,1,0,0,5000,15360,0,30/01/2024,31/01/2024,0,0,4517,12845,0
3000000022,1139,11.94,3,1440,0,1500,100,0,01/01/2024,04/01/2024,1141,0,793,35,0
3000000022,1611,182.6,7,0,0,0,0,6144,24/02/2024,02/03/2024,0,0,0,0,57
3000000022,1126,70,1,0,0,12000,0,0,07/02/2024,08/02/2024,0,0,995,0,0
3000000022,2356,6500,30,0,0,0,3072,0,07/03/2024,06/04/2024,0,0,0,858,0
3000000022,1638,2200,3,5000,500,5000,5120,0,07/03/2024,10/03/2024,1463,196,1259,2198,0
3000000022,2929,243,3,1000,100,1000,15360,0,12/03/2024,15/03/2024,839,6,157,3553,0
3000000022,1547,100,1,0,0,0,0,0,29/04/2024,30/04/2024,0,0,0,0,0
3000000022,1096,800,7,0,0,0,4096,0,17/04/2024,24/04/2024,0,0,0,879,0
3000000022,1130,13,3,300,0,300,20,0,09/04/2024,12/04/2024,294,0,27,8,0
3000000022,2359,8500,3,0,0,0,5120,0,05/05/2024,08/05/2024,0,0,0,4989,0
3000000022,1078,27,30,0,0,0,0,1024,14/05/2024,13/06/2024,0,0,0,0,252
3000000022,1494,26,1,0,0,0,0,0,12/05/2024,13/05/2024,0,0,0,0,0
3000000022,1608,66,30,0,0,0,0,5120,08/06/2024,08/07/2024,0,0,0,0,759
3000000022,2533,100,7,0,0,0,0,5120,31/07/2024,07/08/2024,0,0,0,0,1150
3000000022,1624,650,1,0,0,0,5000,0,17/07/2024,18/07/2024,0,0,0,50,0
3000000022,1687,3585,30,0,0,0,1000,0,02/08/2024,01/09/2024,0,0,0,490,0
3000000022,2353,3000,30,0,0,0,1024,0,23/09/2024,23/10/2024,0,0,0,978,0
3000000022,2386,2750,3,12500,1000,1000,50000,0,07/09/2024,10/09/2024,3583,949,171,42851,0
3000000022,2323,240,30,0,0,0,0,5120,11/09/2024,11/10/2024,0,0,0,0,4550
3000000022,1052,345,1,0,120,1500,3072,0,24/10/2024,25/10/2024,0,9,1413,678,0
3000000022,1633,2750,3,7000,700,7000,7168,0,07/11/2024,10/11/2024,2902,291,5050,3059,0
3000000022,1063,21,1,1440,0,1500,250,0,07/12/2024,08/12/2024,668,0,2,208,0
3000000023,1597,5500,7,2000,650,1000,5120,0,19/01/2024,26/01/2024,1868,38,392,2642,0
3000000023,1678,434,30,300,50,300,10240,0,09/02/2024,10/03/2024,278,24,41,4446,0
3000000023,1482,5625.17,3,0,0,0,66560,0,25/02/2024,28/02/2024,0,0,0,55875,0
3000000023,1395,3000,1,0,0,5000,5120,0,25/02/2024,26/02/2024,0,0,4370,426,0
3000000023,2899,200,3,0,0,0,0,0,10/03/2024,13/03/2024,0,0,0,0,0
3000000023,1619,125,1,0,0,750,0,0,23/03/2024,24/03/2024,0,0,606,0,0
3000000023,1079,20,7,0,0,0,50,0,27/04/2024,04/05/2024,0,0,0,23,0
3000000023,2353,3000,30,0,0,0,1024,0,04/04/2024,04/05/2024,0,0,0,572,0
3000000023,1156,150,30,0,0,0,0,0,21/04/2024,21/05/2024,0,0,0,0,0
3000000023,1638,2200,3,5000,500,5000,5120,0,24/05/2024,27/05/2024,1484,65,2784,542,0
3000000023,2407,869.56,1,0,0,0,25600,0,03/05/2024,04/05/2024,0,0,0,23162,0
3000000023,1129,17,3,250,0,200,1024,0,11/05/2024,14/05/2024,30,0,132,472,0
3000000023,1636,2250,1,6000,450,6000,20000,0,21/06/2024,22/06/2024,2626,158,2257,9360,0
3000000023,2365,547,1,1000,300,1000,51200,0,16/06/2024,17/06/2024,201,62,251,34673,0
3000000023,1624,650,1,0,0,0,5000,0,05/07/2024,06/07/2024,0,0,0,1990,0
3000000023,3247,1477.39,1,3000,0,3000,102400,102400,23/07/2024,24/07/2024,2641,0,2304,7184,59945
3000000023,1599,2750,3,500,500,400,100,0,01/07/2024,04/07/2024,127,263,21,22,0
3000000023,1617,913.04,30,0,0,0,36864,0,21/08/2024,20/09/2024,0,0,0,17511,0
3000000023,1484,1304.34,30,0,0,0,30720,0,04/08/2024,03/09/2024,0,0,0,18839,0
3000000023,2485,2100,7,2000,300,2000,1536,0,07/09/2024,14/09/2024,1903,187,1811,179,0
3000000023,3235,2000,30,0,0,5000,204800,0,11/09/2024,11/10/2024,0,0,1299,34010,0
3000000023,1494,26,1,0,0,0,0,0,20/09/2024,21/09/2024,0,0,0,0,0
3000000023,1136,14.34,7,1440,0,1500,250,0,31/10/2024,07/11/2024,1017,0,1332,88,0
3000000023,1492,260,1,500,50,0,10240,0,13/11/2024,14/11/2024,412,48,0,7548,0
3000000023,1591,173,7,3000,30,3000,3000,0,11/11/2024,18/11/2024,2910,13,1391,244,0
3000000023,2380,100,7,0,0,2000,0,0,16/11/2024,23/11/2024,0,0,1500,0,0
3000000023,1566,2300,7,0,0,0,24000,0,13/12/2024,20/12/2024,0,0,0,23421,0
3000000023,1125,888.01,3,4000,200,4000,8192,0,13/12/2024,16/12/2024,2346,44,1274,2813,0
3000000024,1401,34,30,0,0,1500,0,25,19/01/2024,18/02/2024,0,0,220,0,13
3000000024,3586,200,30,1000,100,1000,10240,0,19/01/2024,18/02/2024,22,50,371,4942,0
3000000024,1639,3300,3,10000,1000,10000,10240,0,24/02/2024,27/02/2024,64,630,242,2335,0
3000000024,1067,21,30,1440,0,1500,100,0,02/02/2024,03/03/2024,1054,0,1499,14,0
3000000024,1669,22,3,0,0,6000,51200,0,04/02/2024,07/02/2024,0,0,1158,35183,0
3000000024,1624,650,1,0,0,0,5000,0,17/03/2024,18/03/2024,0,0,0,1295,0
3000000024,1158,143.4,7,0,0,0,2000,0,13/03/2024,20/03/2024,0,0,0,698,0
3000000024,2896,150,30,0,0,0,0,0,02/03/2024,01/04/2024,0,0,0,0,0
3000000024,2386,2750,3,12500,1000,1000,50000,0,11/04/2024,14/04/2024,10307,947,472,40448,0
3000000024,1117,1250,1,4500,300,150,1024,0,16/04/2024,17/04/2024,2010,21,33,188,0
3000000024,2377,600,3,0,0,0,2000,0,27/04/2024,30/04/2024,0,0,0,108,0
3000000024,1088,1304,7,3000,500,3000,25600,0,11/05/2024,18/05/2024,1659,274,1232,2560,0
3000000024,1512,999,1,0,0,5000,15360,0,17/05/2024,18/05/2024,0,0,4386,8440,0
3000000024,2968,86.95,7,0,0,100,2048,0,26/05/2024,02/06/2024,0,0,46,285,0
3000000024,1548,100,30,1000,0,0,0,1024,15/06/2024,15/07/2024,435,0,0,0,36
3000000024,1102,218.3,3,0,0,0,0,0,20/06/2024,23/06/2024,0,0,0,0,0
3000000024,1558,15,3,0,0,1000,0,0,02/07/2024,05/07/2024,0,0,494,0,0
3000000024,1472,296,30,550,20,550,1000,2000,19/07/2024,18/08/2024,320,6,216,163,1816
3000000024,1512,999,1,0,0,5000,15360,0,15/08/2024,16/08/2024,0,0,629,6357,0
3000000024,1063,21,1,1440,0,1500,250,0,21/09/2024,22/09/2024,894,0,889,136,0
3000000024,1639,3300,3,10000,1000,10000,10240,0,18/10/2024,21/10/2024,6476,343,2519,6025,0
3000000024,1082,113,1,0,0,0,51200,0,12/10/2024,13/10/2024,0,0,0,43440,0
3000000024,1505,35,30,0,0,0,2048,0,25/10/2024,24/11/2024,0,0,0,1253,0
